interaction_type,AC,poll_question,user_id,where,who,gender,poll_option_orig,poll_option_recoded_close_to_original,poll_option_recoded_lower_resolution,poll_option_interpretation_recoding,impacts_on_item_of_column_I,system,WP2,WP3,WP4,WP5,WP6,nr_WPs,duplicated_in_col-J_poll_option_recoded_lower_resolution,,Row_number,Row_static
individual,Italian,NA,I8,Mediterranean,industry,Man,clear and easy to apply measures related to commercial species and marine habitats,management measures,,,"Fishery profitability and economic sustainability, local communities, jobs",social,1,0,0,0,1,2,,,2436,2436
individual,Italian,NA,I8,Mediterranean,industry,Man,clear and easy to apply measures related to commercial species and marine habitats,commercial fish/shellfish,commercial fish/shellfish,,"Fishery profitability and economic sustainability, local communities, jobs",ecological,0,1,0,1,1,3,,,2437,2437
individual,Italian,NA,I8,Mediterranean,industry,Man,marine habitats,habitats,,,,ecological,0,0,1,1,1,3,,,2438,2438
individual,Italian,NA,I8,Mediterranean,industry,Man,Fishery profitability and economic sustainability,fisheries,fisheries,,,social,1,0,0,0,1,2,,,2439,2439
individual,Italian,NA,I8,Mediterranean,industry,Man,Fishery profitability and economic sustainability,profit,,,,social,1,0,0,0,1,2,,,2440,2440
individual,Italian,NA,I8,Mediterranean,industry,Man,Fishery profitability and economic sustainability,economic sustainability,economics,,,social,1,0,0,0,1,2,,,2441,2441
individual,Italian,NA,I8,Mediterranean,industry,Man,jobs,jobs,,,,social,1,0,0,0,1,2,,,2442,2442
individual,Italian,NA,I8,Mediterranean,industry,Man,local communities,local communities,,,,social,1,0,0,0,1,2,,,2443,2443
individual,Italian,NA,I8,Mediterranean,industry,Man,MPA,MPAs,,,"sustainable fishing, fishery profitability, local communities, jobs, ecoturism, recreation activities",social,1,0,0,1,1,3,,,2444,2444
individual,Italian,NA,I8,Mediterranean,industry,Man,climate,climate,climate change,,"commercial species, coastal habitats",ecological,0,1,0,1,1,3,,,2445,2445
individual,Italian,NA,I9,Mediterranean,industry,Man,increasing selectivity of trawlers,gear selectivity,,,"reduce catches of commercial species, impact on fishing profit, impact on local communities",fisheries,1,0,0,0,1,2,,,2446,2446
individual,Italian,NA,I9,Mediterranean,industry,Man,local communities,local communities,,,,social,1,0,0,0,1,2,,,2447,2447
individual,Italian,NA,I9,Mediterranean,industry,Man,tuna fishing,tuna fishing,,,"tuna impact on the ecosystem, keep by-catch individuals if die",fisheries,1,0,0,0,1,2,,,2448,2448
individual,Italian,NA,I9,Mediterranean,industry,Man,tuna fishing,tuna,,,"tuna impact on the ecosystem, keep by-catch individuals if die",ecological,0,1,0,1,1,3,,,2449,2449
individual,Italian,NA,I9,Mediterranean,industry,Man,profits,profit,,,,social,1,0,0,0,1,2,,,2450,2450
individual,Italian,NA,I9,Mediterranean,industry,Man,low fish price,price,,,fishery incomes and job,social,1,0,0,0,1,2,,,2451,2451
individual,Italian,NA,I9,Mediterranean,industry,Man,reduce catches of commercial species,commercial fish/shellfish,commercial fish/shellfish,,,ecological,0,1,0,1,1,3,,,2452,2452
individual,Italian,NA,I9,Mediterranean,industry,Man,fishery incomes and job,wages,,,fishery incomes and job,social,1,0,0,0,1,2,,,2453,2453
individual,Italian,NA,I9,Mediterranean,industry,Man,increasing fishing costs,fishing costs,fisher profits,,fishery incomes and job,social,1,0,0,0,1,2,,,2454,2454
individual,Italian,NA,I10,Mediterranean,industry,Man,Wise management of fish stocks and fishery,management,,,"fishing, target species, bottom habitats, fishery economy, jobs",social,1,0,0,0,1,2,,,2455,2455
individual,Italian,NA,I10,Mediterranean,industry,Man,Wise management of fish stocks and fishery,commercial fish/shellfish,commercial fish/shellfish,,"fishing, target species, bottom habitats, fishery economy, jobs",ecological,0,1,0,1,1,3,,,2456,2456
individual,Italian,NA,I10,Mediterranean,industry,Man,fishing (icon),fisheries,fisheries,,"target speices, PETS, bottom habitats, fishery economy, jobs, human health ",fisheries,1,0,0,0,1,2,,,2457,2457
individual,Italian,NA,I10,Mediterranean,industry,Man,jobs (icon),jobs,,,,social,1,0,0,0,1,2,,,2458,2458
individual,Italian,NA,I10,Mediterranean,industry,Man,profits (icon),profit,,,,social,1,0,0,0,1,2,,,2459,2459
individual,Italian,NA,I10,Mediterranean,industry,Man,human health (icon),health,,,,social,1,0,0,0,1,2,,,2460,2460
individual,Italian,NA,I10,Mediterranean,industry,Man,people (icon),people,,,"clean energy, global warming, litter, ",social,1,0,0,0,1,2,,,2461,2461
individual,Italian,NA,I10,Mediterranean,industry,Man,PETS,PETs,,,,ecological,0,0,1,0,1,2,,,2462,2462
individual,Italian,NA,I10,Mediterranean,industry,Man,litter,litter,,,,ecological,0,0,1,0,1,2,,,2463,2463
individual,Italian,NA,I10,Mediterranean,industry,Man,target stocks,commercial fish/shellfish,commercial fish/shellfish,,,ecological,0,1,0,1,1,3,,,2464,2464
individual,Italian,NA,I10,Mediterranean,industry,Man,bottom habitats,benthic habitats,seabottom habitat,,,ecological,0,0,1,1,1,3,,,2465,2465
individual,Italian,NA,I10,Mediterranean,industry,Man,global warming,climate change,climate change,,"fishery economy, people",ecological,0,1,0,1,1,3,,,2466,2466
individual,Italian,NA,I10,Mediterranean,industry,Man,clean energy,clean energy,other sectors,,,social,1,0,0,0,1,2,,,2467,2467
individual,Greek,NA,G11,Mediterranean,NGO,,lack/effectiveness of governance and control implementation,governance,governance,,,social,1,0,0,0,1,2,,,2468,2468
individual,Greek,NA,G11,Mediterranean,NGO,,lack/effectiveness of governance and control implementation,effective control,practical management,,,social,1,0,0,0,1,2,,,2469,2469
individual,Greek,NA,G11,Mediterranean,NGO,,governance,governance,governance,,"small scale fishery, medium scale fishery, recreational fishery, MPA, marine spatial planning, ecosystem based approach",social,1,0,0,0,1,2,,,2470,2470
individual,Greek,NA,G11,Mediterranean,NGO,,small scale fishery,small-scale fisheries,,,"medium scale fishery, recreational fishery, control",fisheries,1,0,0,0,1,2,,,2471,2471
individual,Greek,NA,G11,Mediterranean,NGO,,medium scale fishery,medium-scale fisheries,,,"small scale fishery, recreational fishery",fisheries,1,0,0,0,1,2,,,2472,2472
individual,Greek,NA,G11,Mediterranean,NGO,,recreational fishery,recreational fishing,,,"small scale fishery, medium scale fishery",social,1,1,0,1,1,4,,,2473,2473
individual,Greek,NA,G11,Mediterranean,NGO,,MPA,MPAs,,,"marine spatial planning, EBA, biodiversity",social,1,0,0,1,1,3,,,2474,2474
individual,Greek,NA,G11,Mediterranean,NGO,,Biodiversity ,biodiversity ,biodiversity,,,ecological,0,0,1,1,1,3,,,2475,2475
individual,Greek,NA,G11,Mediterranean,NGO,,marine spatial planning,marine spatial planning,,,"MPA, biodiversity",social,1,0,0,1,1,3,,,2476,2476
individual,Greek,NA,G11,Mediterranean,NGO,,EBA,ecosystem based approach to fisheries,management strategy,,"MPA, biodiversity",social,1,0,0,0,1,2,,,2477,2477
individual,Greek,NA,G11,Mediterranean,NGO,,control,control,management implementation,,small scale fishery,social,1,0,0,0,1,2,,,2478,2478
individual,Greek,NA,G11,Mediterranean,NGO,,co-management,co-management,co-management,,small scale fishery,social,1,0,0,0,1,2,,,2479,2479
individual,Greek,NA,G12,Mediterranean,NGO,,Lack of awarness. Need to educate fishers and familiarize them with EbA approach. Deficiency of governance ,awareness,Society,,,social,1,0,0,0,1,2,,,2480,2480
individual,Greek,NA,G12,Mediterranean,NGO,,Lack of awarness. Need to educate fishers and familiarize them with EbA approach. Deficiency of governance ,fisher education,fisher conditions,,,social,1,0,0,0,1,2,,,2481,2481
individual,Greek,NA,G12,Mediterranean,NGO,,Lack of awarness. Need to educate fishers and familiarize them with EbA approach. Deficiency of governance ,governance,governance,,,social,1,0,0,0,1,2,,,2482,2482
individual,Greek,NA,G12,Mediterranean,NGO,,fishing costs,costs,economics,,small scale fishery,social,1,0,0,0,1,2,,,2483,2483
individual,Greek,NA,G12,Mediterranean,NGO,,marine mammals (icon),marine mammals,,,small scale fishery,ecological,0,0,1,1,1,3,,,2484,2484
individual,Greek,NA,G12,Mediterranean,NGO,,turtle (icon),turtles,,,small scale fishery,ecological,0,0,1,1,1,3,,,2485,2485
individual,Greek,NA,G12,Mediterranean,NGO,,fishing effort,fishing effort,fisheries,,fish stocks,fisheries,1,0,0,0,1,2,,,2486,2486
individual,Greek,NA,G12,Mediterranean,NGO,,fish stocks,fish stocks,commercial fish/shellfish,,,ecological,0,1,0,1,1,3,,,2487,2487
individual,Greek,NA,G12,Mediterranean,NGO,,small scale fishery,small-scale fisheries,,,fish stocks,fisheries,1,0,0,0,1,2,,,2488,2488
individual,Greek,NA,G12,Mediterranean,NGO,,fishing tourism,fishing tourism,other sectors,,small scale fishery,social,1,0,0,1,1,3,,,2489,2489
individual,Greek,NA,G12,Mediterranean,NGO,,low incomes,wages,,,small scale fishery,social,1,0,0,0,1,2,,,2490,2490
individual,Greek,NA,G12,Mediterranean,NGO,,governance,governance,governance,,fishers,social,1,0,0,0,1,2,,,2491,2491
individual,Greek,NA,G12,Mediterranean,NGO,,lack of succession,lack of succession,,,small scale fishery,social,1,0,0,0,1,2,,,2492,2492
individual,Greek,NA,G12,Mediterranean,NGO,,local communities (icon),local communities,,,,social,1,0,0,0,1,2,,,2493,2493
individual,Greek,NA,G12,Mediterranean,NGO,,revenue (icon),fisheries revenues,fisheries revenues,,,social,1,0,0,0,1,2,,,2494,2494
individual,Greek,NA,G12,Mediterranean,NGO,,people (icon),people,,,,social,1,0,0,0,1,2,,,2495,2495
individual,Greek,NA,G12,Mediterranean,NGO,,Jobs (icon),jobs,,,,social,1,0,0,0,1,2,,,2496,2496
individual,Greek,NA,G12,Mediterranean,NGO,,management,management,,,"profits, people, jobs, local communities, overfishing",social,1,0,0,0,1,2,,,2497,2497
individual,Greek,NA,G12,Mediterranean,NGO,,IUU,IUU,,,"profits, people, jobs, local communities, overfishing",social,1,0,0,0,1,2,,,2498,2498
individual,Greek,NA,G12,Mediterranean,NGO,,recreational fishery,recreational fishing,,,"profits, people, jobs, local communities, overfishing",social,1,1,0,1,1,4,,,2499,2499
individual,Greek,NA,G12,Mediterranean,NGO,,marine litter,litter,,,,ecological,0,0,1,0,1,2,,,2500,2500
individual,Greek,NA,G13,Mediterranean,manager,Woman,pollution from agriculture,nutrients,,,impact on seabed posidonia meadows,ecological,0,1,0,1,1,3,,,2501,2501
individual,Greek,NA,G13,Mediterranean,manager,Woman,impact on seabed posidonia meadows,posidonia meadows,,,,ecological,0,1,0,1,1,3,,,2502,2502
individual,Greek,NA,G13,Mediterranean,manager,Woman,climate change (icon),climate change,climate change,,impact on seabed posidonia meadows,ecological,0,1,0,1,1,3,,,2503,2503
individual,Greek,NA,G13,Mediterranean,manager,Woman,invasive alien species,invasive species,,,impact on seabed posidonia meadows,ecological,0,0,1,1,1,3,,,2504,2504
individual,Greek,NA,G13,Mediterranean,manager,Woman,coastal erosion/natural disaster,natural disaster,,,"socio-economic, damage to vessels",social,1,0,0,0,1,2,,,2505,2505
individual,Greek,NA,G13,Mediterranean,manager,Woman,"socio-economic, damage to vessels",socioeconomic impacts,,,"socio-economic, damage to vessels",social,1,0,0,0,1,2,,,2506,2506
individual,Greek,NA,G13,Mediterranean,manager,Woman,"socio-economic, damage to vessels",damage to vessels,fisher conditions,,"socio-economic, damage to vessels",social,1,0,0,0,1,2,,,2507,2507
individual,Greek,NA,G13,Mediterranean,manager,Woman,coastal erosion/natural disaster,coastal erosion,coastal communities,,"socio-economic, damage to vessels",social,1,0,0,0,1,2,,,2508,2508
individual,Greek,NA,G13,Mediterranean,manager,Woman,Jobs (icon),jobs,,,,social,1,0,0,0,1,2,,,2509,2509
individual,Greek,NA,G13,Mediterranean,manager,Woman,profit (icon),fisheries revenues,fisheries revenues,,,social,1,0,0,0,1,2,,,2510,2510
individual,Greek,NA,G13,Mediterranean,manager,Woman,local communities,local communities,,,,social,1,0,0,0,1,2,,,2511,2511
individual,Greek,NA,G13,Mediterranean,manager,Woman,people (icon),people,,,,social,1,0,0,0,1,2,,,2512,2512
individual,Greek,NA,G13,Mediterranean,manager,Woman,control/legislation,control,management implementation,,"socio-economic impact, social justice, compliance",social,1,0,0,0,1,2,,,2513,2513
individual,Greek,NA,G13,Mediterranean,manager,Woman,underreporting of catches,underreporting of catches,,,"socio-economic impact, social justice, compliance",social,1,0,0,0,1,2,,,2514,2514
individual,Greek,NA,G13,Mediterranean,manager,Woman,control/legislation,legislation,,,"socio-economic impact, social justice, compliance",social,1,0,0,0,1,2,,,2515,2515
individual,Greek,NA,G13,Mediterranean,manager,Woman,social justice,social justice,,,,social,1,0,0,0,1,2,,,2516,2516
individual,Greek,NA,G13,Mediterranean,manager,Woman,small scale fishery,small-scale fisheries,,,under-reporting catches,fisheries,1,0,0,0,1,2,,,2517,2517
individual,Greek,NA,G13,Mediterranean,manager,Woman,compliance,compliance,practical management,,,social,1,0,0,0,1,2,,,2518,2518
individual,Greek,NA,G13,Mediterranean,manager,Woman,low participatory approach in governance,co-management,co-management,,"lack of information, lack of cooperation culture, under-reporting catches",social,1,0,0,0,1,2,,,2519,2519
individual,Greek,NA,G13,Mediterranean,manager,Woman,mammals,marine mammals,,,small scale fishery gear,ecological,0,0,1,1,1,3,,,2520,2520
individual,Greek,NA,G13,Mediterranean,manager,Woman,sea turtles,turtles,,,small scale fishery gear,ecological,0,0,1,1,1,3,,,2521,2521
individual,Greek,NA,G14,Mediterranean,other,Man,small scale fishery,small-scale fisheries,,,,fisheries,1,0,0,0,1,2,,,2522,2522
individual,Greek,NA,G14,Mediterranean,other,Man,policy governance,policy,,,"fishing tourism, socio-economic impact, subsidies",social,1,0,0,0,1,2,,,2523,2523
individual,Greek,NA,G14,Mediterranean,other,Man,"socio-economic impact, subsidies",socioeconomic impacts,,,,social,1,0,0,0,1,2,,,2524,2524
individual,Greek,NA,G14,Mediterranean,other,Man,policy governance,governance,governance,,"fishing tourism, socio-economic impact, subsidies",social,1,0,0,0,1,2,,,2525,2525
individual,Greek,NA,G14,Mediterranean,other,Man,subsidies,subsidies,,,,social,1,0,0,0,1,2,,,2526,2526
individual,Greek,NA,G14,Mediterranean,other,Man,fishing tourism,fishing tourism,other sectors,,socio-economic impact,social,1,0,0,0,1,2,,,2527,2527
individual,Greek,NA,G14,Mediterranean,other,Man,poor status of small scale fisheries and low succession,small-scale fisheries,,,socio-economic impact,fisheries,1,0,0,0,1,2,,,2528,2528
individual,Greek,NA,G14,Mediterranean,other,Man,poor status of small scale fisheries and low succession,succession,,,socio-economic impact,social,1,0,0,0,1,2,,,2529,2529
individual,Greek,NA,G14,Mediterranean,other,Man,Jobs (icon),jobs,,,,social,1,0,0,0,1,2,,,2530,2530
individual,Greek,NA,G14,Mediterranean,other,Man,revenue (icon),fisheries revenues,fisheries revenues,,,social,1,0,0,0,1,2,,,2531,2531
individual,Greek,NA,G14,Mediterranean,other,Man,local communities,local communities,,,,social,1,0,0,0,1,2,,,2532,2532
individual,Greek,NA,G14,Mediterranean,other,Man,people (icon),people,,,,social,1,0,0,0,1,2,,,2533,2533
individual,Greek,NA,G14,Mediterranean,other,Man,sea turtles,turtles,,,small scale fishery gear,ecological,0,0,1,1,1,3,,,2534,2534
individual,Greek,NA,G14,Mediterranean,other,Man,"lack of information, cooperative spirit, education, enterpreneurship",information need,,,"governance, poor status of small scale fisheries and low succession",social,1,0,0,0,1,2,,,2535,2535
individual,Greek,NA,G14,Mediterranean,other,Man,"lack of information, cooperative spirit, education, enterpreneurship",cooperative spirit,co-management,,"governance, poor status of small scale fisheries and low succession",social,1,0,0,0,1,2,,,2536,2536
individual,Greek,NA,G14,Mediterranean,other,Man,"lack of information, cooperative spirit, education, enterpreneurship",education,fisher conditions,,"governance, poor status of small scale fisheries and low succession",social,1,0,0,0,1,2,,,2537,2537
individual,Greek,NA,G14,Mediterranean,other,Man,"lack of information, cooperative spirit, education, enterpreneurship",enterpreneurship,fisher conditions,,"governance, poor status of small scale fisheries and low succession",social,1,0,0,0,1,2,,,2538,2538
individual,Greek,NA,G15,Mediterranean,industry,Man,marine litter ,litter ,,,"quality control on fish,  incentives to collect litter, fishery socio-economic, local communities, people",ecological,0,0,1,0,1,2,,,2539,2539
individual,Greek,NA,G15,Mediterranean,industry,Man,windfarm (icon),windfarms,,,"traditional fishing grounds, fishery socio-economic, local communities, people
",social,1,0,0,1,1,3,,,2540,2540
individual,Greek,NA,G15,Mediterranean,industry,Man,climate,climate,climate change,,"catches, fishery socio-economic, local communities, people",ecological,0,1,0,1,1,3,,,2541,2541
individual,Greek,NA,G15,Mediterranean,industry,Man,Jobs (icon),jobs,,,,social,1,0,0,0,1,2,,,2542,2542
individual,Greek,NA,G15,Mediterranean,industry,Man,revenue (icon),fisheries revenues,fisheries revenues,,,social,1,0,0,0,1,2,,,2543,2543
individual,Greek,NA,G15,Mediterranean,industry,Man,local communities,local communities,,,,social,1,0,0,0,1,2,,,2544,2544
individual,Greek,NA,G15,Mediterranean,industry,Man,people (icon),people,,,,social,1,0,0,0,1,2,,,2545,2545
individual,Greek,NA,G15,Mediterranean,industry,Man,medium scale fishery,medium-scale fisheries,,,"fishery socio-economic, local communities, people",fisheries,1,0,0,0,1,,,,2546,2546
