"","SW.ID","Year","Region","Scale...Spatial..m.","Scale...Temporal","Resolution...Spatial..m.","Resolution...Temporal","Sampling.Method.used.for.data.collection","Description.Other.Sampling.Method","Analytical.method.used.for.inference","Quality...Spatial..relative.1.3.","Quality...Temporal","Quality...Methods","WP4.task","Study.type","Ecosystem.component_level1","Ecosystem.component_level2","Ecosystem.component_level3","Ecosystem.component_benthos_sediment","Species.taxonomic.group.s.","Pressure.type","Pressure_level","Pressure_variable","Pressure_other","Fishery.type","Gear_level1","Gear_level2","Target.species_metier","Response.variable_paper","Response.variable_category","Direction.of.relationship","Reader","ROWID"
"1179","SW4_1768",1999,"Mediterranean - non CS",">100,000","year","10,000-50,000","month","Fisheries Dependent Data",NA,"length frequency distributions _ stratified sampling _ Kolmogorov Smirnow two sample test ",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,"Unknown","Mullus spp","Catch_and_bycatch","Target","fishing gear type _ fleet capacity",NA,"Commercial","Pelagic trawls","Otter trawl",NA,"size at first maturity","Size/age structure","Multiple","Spedicato",1317
"1180","SW4_1768",1999,"Mediterranean - non CS",">100,000","year","10,000-50,000","month","Fisheries Dependent Data",NA,"length frequency distributions _ stratified sampling _ Kolmogorov Smirnow two sample test ",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,"Unknown","Mullus spp","Catch_and_bycatch","Target","fishing gear type _ fleet capacity",NA,"Commercial","Nets","Gillnet",NA,"size at first maturity","Size/age structure","No impact","Spedicato",1318
"1181","SW4_1768",1999,"Mediterranean - non CS",">100,000","year","10,000-50,000","month","Fisheries Dependent Data",NA,"length frequency distributions _ stratified sampling _ Kolmogorov Smirnow two sample test ",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,"Unknown","Mullus spp","Catch_and_bycatch","Target","fishing gear type _ fleet capacity",NA,"Commercial","Nets","Trammel net",NA,"size at first maturity","Size/age structure","No impact","Spedicato",1319
"1182","SW4_1778",1998,"CS - Western Waters",">100,000","two year","5,000-10,000","day","Fisheries Dependent Data",NA,"number of bins filled _ fish boxes per tow _ ratio estimate of catches",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Pelagic",NA,"Unknown","Clupea harengus","Catch_and_bycatch","Target","fishing days at sea",NA,"Commercial","Pelagic trawls","Mid-water trawl","Clupea harengus","catch","Production/productivity","No impact","Spedicato",1320
"1183","SW4_1778",1998,"CS - Western Waters",">100,000","two year","5,000-10,000","day","Fisheries Dependent Data",NA,"length frequency distribution _ ANOVA _ G-test",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Pelagic",NA,"Unknown","Clupea harengus","Catch_and_bycatch","Target","fishing days at sea",NA,"Commercial","Pelagic trawls","Mid-water trawl","Clupea harengus","mean length","Size/age structure","No impact","Spedicato",1321
"1184","SW4_1778",1998,"CS - Western Waters",">100,000","two year","5,000-10,000","day","Fisheries Dependent Data",NA,"ratio estimate of catches",2,2,3,"4.2","Fisheries dependent survey","Marine_mammals","Seals",NA,"Unknown","Halichoerus grypus","Catch_and_bycatch","Bycatch","fishing days at sea",NA,"Commercial","Pelagic trawls","Mid-water trawl","Clupea harengus","presence/absence _ individual measurements","Mortality","No impact","Spedicato",1322
"1185","SW4_1952",2019,"Mediterranean - non CS",">100,000","two year",NA,NA,"Simulated dynamics",NA,"EwE",2,2,3,"4.4","Modelling/simulation","Foodweb",NA,NA,"Mixed","pelagic _ demersal _benthic FGs","Catch_and_bycatch","Target","exploitation rate",NA,"Commercial","Demersal trawls","Otter trawl",NA,"exploitation rate (F/Z) _ cumulative exploitation of the fleets","Mortality","Positive","Spedicato",1323
"1186","SW4_1952",2019,"Mediterranean - non CS",">100,000","two year",NA,NA,"Simulated dynamics",NA,"EwE",2,2,3,"4.4","Modelling/simulation","Foodweb",NA,NA,"Mixed","pelagic _ demersal _benthic FGs","Catch_and_bycatch","Target","exploitation rate",NA,"Commercial","Hooks_and_lines","Longline","Xiphias gladius _ Thunnus thynnus _ large pelagics","exploitation rate (F/Z) _ cumulative exploitation of the fleets","Mortality","Positive","Spedicato",1324
"1187","SW4_1952",2019,"Mediterranean - non CS",">100,000","two year",NA,NA,"Simulated dynamics",NA,"EwE",2,2,3,"4.4","Modelling/simulation","Foodweb",NA,NA,"Mixed","pelagic _ demersal _benthic FGs","Catch_and_bycatch","Target","exploitation rate",NA,"Commercial","Seines","Purse seine","Xiphias gladius _ Thunnus thynnus _ large pelagics","exploitation rate (F/Z) _ cumulative exploitation of the fleets","Mortality","Positive","Spedicato",1325
"1188","SW4_1961",2021,"CS - North Sea",">100,000","five year","5,000-10,000","month","Irregular Fisheries Independent Survey","Benthos sampling","trait accumulation curves _ multivariate distance-based linear models (DistLMs) _ distance-based redundancy analysis (dbRDA) _ Bray-Curtis similarity _ Multiple partial correlations (Pearson’s R) _ GLMMs",2,2,3,"4.3","Fisheries independent survey","Benthos",NA,NA,"Mud","several benthic taxa _ biological traits (48 life history modes)","Physical disturbance of the seabed",NA,"trawling intensities (SAR)","mud content (%) _ depth (m) _ bottom current speed (cm-s) _ bottom water salinity _ bottom temperature (°C)","Commercial","Demersal trawls","Otter trawl","Neprhops norvegicus","community weighed mean (CWM) _ trait size categories","Community composition","Negative","Spedicato",1326
"1189","SW4_1961",2021,"CS - North Sea",">100,000","month","5,000-10,000","month","Other","snapshot benthos sampling","trait accumulation curves _ multivariate distance-based linear models (DistLMs) _ distance-based redundancy analysis (dbRDA) _ Bray-Curtis similarity _ Multiple partial correlations (Pearson’s R) _ GLMMs",2,2,3,"4.3","Fisheries independent survey","Benthos",NA,NA,"Mud","several benthic taxa _ biological traits (48 life history modes)","Physical disturbance of the seabed",NA,"trawling intensities (SAR)","mud content (%) _ depth (m) _ bottom current speed (cm-s) _ bottom water salinity _ bottom temperature (°C)","Commercial","Demersal trawls","Otter trawl","Neprhops norvegicus","community weighed mean (CWM) _ trait size categories","Community composition","Negative","Spedicato",1327
"1190","SW4_1961",2021,"CS - North Sea",">100,000","month","5,000-10,000","month","Other","snapshot benthos sampling","trait accumulation curves _ multivariate distance-based linear models (DistLMs) _ distance-based redundancy analysis (dbRDA) _ Bray-Curtis similarity _ Multiple partial correlations (Pearson’s R) _ GLMMs",2,2,3,"4.3","Fisheries independent survey","Benthos",NA,NA,"Mud","several benthic taxa _ biological traits (48 life history modes)","Physical disturbance of the seabed",NA,"trawling intensities (SAR)","mud content (%) _ depth (m) _ bottom current speed (cm-s) _ bottom water salinity _ bottom temperature (°C)","Commercial","Demersal trawls","Otter trawl","Neprhops norvegicus","community weighed mean (CWM) _ trait size category large","Community composition","Negative","Spedicato",1328
"1191","SW4_1949",1968,"CS - North Sea",">100,000","multidecadal","50,000-100,000","year","Fisheries Dependent Data",NA,"changes in %",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Flatfish",NA,"Unknown","Pleuronectes platessa","Catch_and_bycatch","Target","fishing effort (hours) _ exploitation pattern",NA,"Commercial","Demersal trawls","Otter trawl","Pleuronectes platessa","catches _ fish size _ exploitation rate","Size/age structure","Positive","Spedicato",1329
"1192","SW4_1528",2005,"CS - North Sea",">100,000","multidecadal",NA,"year","Regular Fisheries Independent Survey",NA,"trend _ coefficient of determination",2,2,1,"4.4","Fisheries independent survey","Fish_teleost","Roundfish",NA,"Unknown","Gadus morhua _ Pollachius pollachius _ Merluccius merluccius _ Molva molva","Catch_and_bycatch","Target","fishing pressure _ environmental change",NA,"Commercial",NA,NA,"32 species in the survey","cpue","Abundance/biomass/density","Negative","Spedicato",1330
"1193","SW4_1749",1999,"CS - North Sea",">100,000","multidecadal",">100,000","two year","Stomach Contents Analyses",NA,"bootstrap technique _  jack knife method _ Levin's index _ average",2,2,2,"4.4","Fisheries dependent survey","Benthos","Benthic_infauna",NA,"Unknown",NA,"Catch_and_bycatch","Target","Fishing intensity",NA,"Commercial","Demersal trawls","Otter trawl",NA,"Occurence of benthic prey in dab stomach content","Community composition","Multiple","Spedicato",1331
"1194","SW4_1749",1999,"CS - North Sea",">100,000","multidecadal",">100,000","two year","Stomach Contents Analyses",NA,"bootstrap technique _  jack knife method _ Levin's index _ average",2,2,2,"4.4","Fisheries dependent survey","Benthos","Benthic_epifauna","Other","Unknown",NA,"Catch_and_bycatch","Target","Fishing intensity",NA,"Commercial","Demersal trawls","Otter trawl",NA,"Occurence of benthic prey in dab stomach content","Community composition","Multiple","Spedicato",1332
"1195","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"biomass size spectra","Size/age structure","Negative","Spedicato",1333
"1196","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Non-target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"biomass size spectra","Size/age structure","Negative","Spedicato",1334
"1197","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"biomass size spectra","Community composition","Negative","Spedicato",1335
"1198","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Non-target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"biomass size spectra","Community composition","Negative","Spedicato",1336
"1199","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"diversity size spectra _ Shannon–Wiener index ","Biodiversity","Multiple","Spedicato",1337
"1200","SW4_1845",1996,"CS - North Sea",">100,000","multidecadal",">100,000","year","Fisheries Dependent Data",NA,"multi-species virtual population analysis _ linear models analysis",2,2,3,"4.4","Fisheries dependent survey","Fish_teleost","Demersal",NA,NA,NA,"Catch_and_bycatch","Non-target","Fishing mortality","Trophic interactions","Commercial",NA,NA,NA,"diversity size spectra _ Shannon–Wiener index ","Biodiversity","Multiple","Spedicato",1338
"1201","SW4_1928",1981,"CS - Western Waters",">100,000","five year",">100,000","month","Fisheries Dependent Data",NA,"average",1,2,1,"4.4","Field experiment","Seabirds",NA,NA,"Mud",NA,"Discarding",NA,"Fishing Discard",NA,"Commercial","Demersal trawls","Otter trawl","Nephrops nowegicus _ Merlangius merlangus","sea bird scavenging behaviour _ sea bird feeding activity","Behaviour","Positive","Spedicato",1339
"1202","SW4_1727",2000,"CS - North Sea",">100,000",NA,"5,000-10,000",NA,"Irregular Fisheries Independent Survey",NA,"Manly’s alfa _ Levin’s index _ Models on maximum daily food consumption of the main scavengers",2,2,3,"4.3","Field experiment","Benthos","Benthic_epifauna","Other","Unknown",NA,"Physical disturbance of the seabed",NA,"beam trawl fishing",NA,"Commercial","Demersal trawls","Beam trawl","Flatfish","food produced by a single beam-trawl _ daily food consumption ","Trophic structure","Positive","Spedicato",1340
"1203","SW4_1727",2000,"CS - North Sea",">100,000",NA,"5,000-10,000",NA,"Irregular Fisheries Independent Survey",NA,"Manly’s alfa _ Levin’s index _ Models on maximum daily food consumption of the main scavengers",2,2,3,"4.3","Field experiment","Benthos","Benthic_epifauna","Other","Unknown",NA,"Discarding",NA,"beam trawl fishing",NA,"Commercial","Demersal trawls","Beam trawl","Flatfish","food produced by a single beam-trawl _ daily food consumption ","Trophic structure","Positive","Spedicato",1341
"1204","SW4_0005",2022,"CS - Mediterranean","10,000-50,000","decade","10,000-50,000","year","Simulated dynamics",NA,"EwE",2,1,3,"4.4","Modelling/simulation","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Target","fishing effort","NPP _ SST","Commercial","Demersal trawls","Otter trawl","Mullus barbatus _ Mullus surmuletus _ Merluccius merluccius _ Melicertus kerathurus _ Parapenaeus longirostris _ Sepia _ Octopus","biomass","Abundance/biomass/density","Multiple","Thorpe",1345
"1205","SW4_0005",2022,"CS - Mediterranean","10,000-50,000","decade","10,000-50,000","year","Simulated dynamics",NA,"EwE",2,1,3,"4.4","Modelling/simulation","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Target","fishing effort","NPP _ SST","Commercial","Seines","Purse seine","Engraulis encrasicolus _ Sardina pilchardus _ Scomber colias","biomass","Abundance/biomass/density","Multiple","Thorpe",1346
"1206","SW4_0005",2022,"CS - Mediterranean","10,000-50,000","decade","10,000-50,000","year","Simulated dynamics",NA,"EwE",2,1,3,"4.4","Modelling/simulation","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Target","fishing effort","NPP _ SST","Commercial","Seines","Beach seine",NA,"biomass","Abundance/biomass/density","Multiple","Thorpe",1347
"1207","SW4_0005",2022,"CS - Mediterranean","10,000-50,000","decade","10,000-50,000","year","Simulated dynamics",NA,"EwE",2,1,3,"4.4","Modelling/simulation","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Target","fishing effort","NPP _ SST","Commercial",NA,NA,"Small-scale fisheries that deploy several gears, wide variety of species","biomass","Abundance/biomass/density","Multiple","Thorpe",1348
"1208","SW4_0006",2022,"CS - Western Waters",">100,000","multidecadal",">100,000","year","Simulated dynamics",NA,"EwE",2,2,3,"4.4","Modelling/simulation","Foodweb",NA,NA,NA,NA,"Catch_and_bycatch","Target","fishing effort",NA,"Commercial",NA,NA,"multiple","biomass","Abundance/biomass/density","Negative","Thorpe",1349
"1209","SW4_0062",2021,"CS - Western Waters",">100,000","five year","500-1,000","two year","Visual Analyses of Quadrats/Transects",NA,"GLM statistical analysis",2,2,2,"4.4","Fisheries independent survey","Fish_teleost","Demersal",NA,NA,NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ chlorophyll a _ latitude _ longitude","Commercial","Demersal trawls",NA,"demersal fish","Index of sensitivity to trawling","Community composition","Negative","Thorpe",1350
"1210","SW4_0062",2021,"CS - Western Waters",">100,000","five year","500-1,000","two year","Visual Analyses of Quadrats/Transects",NA,"GLM statistical analysis",2,2,2,"4.4","Fisheries independent survey","Benthos","Benthic_epifauna",NA,"Mixed",NA,"Physical disturbance of the seabed",NA,"fishing intensity","depth _ chlorophyll a _ latitude _ longitude","Commercial","Demersal trawls",NA,"demersal fish","Index of sensitivity to trawling","Community composition","Negative","Thorpe",1351
"1211","SW4_0131",2021,"CS - Mediterranean","10,000-50,000","five year","100-500","subday","Active Acoustic Sampling Survey","Behavioural observations","ANOVA statistical",2,2,2,"4.4","Field experiment","Marine_mammals","Cetaceans","Toothed_cetacean",NA,"Tursiops truncatus ","Noise",NA,"Foraging during interaction with trawlers",NA,"Commercial","Demersal trawls",NA,"multiple","whistle signalling","Behaviour","Multiple","Thorpe",1353
"1212","SW4_0154",2020,"CS - Western Waters","5,000-10,000","week","5,000-10,000","subday","Fisheries Dependent Data","observation of catch","Survival mixture models with Weibull-type survival functions",2,1,3,"None",NA,"Benthos","Benthic_epifauna","Other","Unknown","Asterias rubens _ Aphrodita aculeata _ Pagurus sp _ Buccinium undatum","Catch_and_bycatch","Bycatch","fishing effort",NA,"Commercial","Demersal trawls",NA,"multiple","survival","Survival","No impact","Thorpe",1354
"1213","SW4_0154",2020,"CS - Western Waters","5,000-10,000","week","5,000-10,000","subday","Fisheries Dependent Data","observation of catch","Survival mixture models with Weibull-type survival functions",2,1,3,"None",NA,"Benthos","Benthic_epifauna","Other","Unknown","Maja brachydactyla _ Atelecyclus undecimendatus","Catch_and_bycatch","Bycatch","fishing effort",NA,"Commercial","Demersal trawls",NA,"multiple","survival","Survival","Multiple","Thorpe",1355
