interaction_type,AC,poll_question,user_id,where,who,gender,poll_option_orig,poll_option_recoded_close_to_original,poll_option_recoded_lower_resolution,poll_option_coarse_recoding,impacts_on_item_of_column_I,system,WP2,WP3,WP4,WP5,WP6,nr_WPs,,,duplicated_in_col-J_poll_option_recoded_lower_resolution,,Row_number,Row_static
individual,kickoff,NA,BSsci09,Baltic_Sea,Scientist,Man,PIC: windfarms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,103,1767
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,104,2033
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,105,2034
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,106,2035
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,107,2036
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,108,2037
cloud,kickoff,Which items would you like to know the impact of?,NA,North_Sea,Scientist,NA,wind farms,windfarms,windfarms,spatial management,,social,1,0,0,1,1,3,,,,,109,2038
individual,kickoff,NA,K13,Mediterranean,Scientist,Man,Clean energy/windmill icon,windfarms,windfarms,spatial management,"Conflict for space, effort displacement and effect on fisheries socioeconomics and food webs, fisheries",social,1,0,0,1,1,3,,,,,110,2207
individual,MEDAC,NA,M2,Mediterranean,industry,Woman,"other human impacts, windfarms (icon) ",windfarms,windfarms,spatial management,"halieutic stocks, sensitive species, marine habitats, small and medium scale fisheries, local seafood and socio-economy",social,1,0,0,1,1,3,,,,,111,2377
individual,Italian,NA,I4,Mediterranean,NGO,Woman,windfarm (icon),windfarms,windfarms,spatial management,"small scale fishery, medium scale fishery, MPA, PET, commercial species, VME",social,1,0,0,1,1,3,,,,,112,2395
individual,Greek,NA,G15,Mediterranean,industry,Man,windfarm (icon),windfarms,windfarms,spatial management,"traditional fishing grounds, fishery socio-economic, local communities, people
",social,1,0,0,1,1,3,,,,,113,2540
individual,BSAC,NA,BS_1,Baltic_sea,NGO,Woman,windfarms (icon),windfarms,windfarms,spatial management,,social,1,0,0,0,1,2,,,,,,
cloud,BSAC,Which items would you like to know the impact of?,c2ded26e76aca84cb0d50b809359e243e7962a8e,Baltic_sea,Other,Woman,Renewable energy at sea ,windfarms,windfarms,spatial management,,social,1,0,0,0,1,2,,,,,,
individual,kickoff,NA,NSSCI05,North_Sea,Scientist,Woman,spatially explicit,spatially explicit,spatial management,spatial management,,ecological,0,1,0,1,1,3,,,,,1,93
individual,kickoff,NA,NSSCI05,North_Sea,Scientist,Woman,dynamic interactions between agents (vessels/piscivores) and their prey,dynamic interactions,fish natural mortality,fish/shellfish,,ecological,0,1,0,1,1,3,,,,,2,94
individual,kickoff,NA,NSSCI05,North_Sea,Scientist,Woman,relative changes in the food web and catch when comparing (management) scenarios. Such as area closure; size selection and climate scenarios,catch,yield,fisheries,,ecological,0,1,0,0,1,2,,,,,3,99
individual,kickoff,NA,NSSCI06,North_Sea,Scientist,Man,Economic/social drivers and impacts of activities/management on habitat function and food supply,social drivers,social drivers,management,,social,1,0,0,0,1,2,,,,,4,116
individual,kickoff,NA,NSSCI06,North_Sea,Scientist,Man,Economic/social drivers and impacts of activities/management on habitat function and food supply,activities,social drivers,fisheries,,social,1,0,0,0,1,2,,,,,5,117
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,delay/gap between advice publication/reality of the field,up to date advice,up to date advice,scientific basis,,social,1,0,0,0,1,2,,,,,6,132
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,need for more reactivity in face to strong changes/variation in the ecosystem,reactivity to change,up to date advice,scientific basis,,social,1,0,0,0,1,2,,,,,7,133
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,Industry,Industry,industry,non-fishing maritime activities,"Windmills/artificialization, Mining/subsea cables/CO2 storage",social,1,0,0,0,1,2,,,,,8,145
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,skewness of decision making/lack of proximity with the field,decision making,management,management,,social,1,0,0,0,1,2,,,,,9,167
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,skewness of decision making/lack of proximity with the field,proximity with the field,management,management,,social,1,0,0,0,1,2,,,,,10,168
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,Coastal states,coastal states,governance,management,"regulation, North Sea agreements",social,1,0,0,0,1,2,,,,,11,169
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,Uptake/depends,uptake,compliance,management,"fisheries, resource",social,1,0,0,0,1,2,,,,,12,171
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,aware of the change,change,knowledge,scientific basis,"fisheries, resource",ecological,0,1,0,1,1,3,,,,,13,172
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,challenge of cohabilitation between activities,cohabilitation of activities,spatial management,spatial management,"fisheries, resource",social,1,0,0,0,1,2,,,,,14,174
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,ressource,resources,ecosystem,ecosystem,,ecological,0,1,0,0,1,2,,,,,15,175
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,strengthen collaboration between ICES and fisheries,collaboration,knowledge,scientific basis,,social,1,0,0,0,1,2,,,,,16,185
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,strengthen collaboration between ICES and fisheries,ICES,knowledge,scientific basis,,social,1,0,0,0,1,2,,,,,17,186
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,quota exchange,quota exchange,regulation,management,,social,1,0,0,0,1,2,,,,,18,190
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,quota flexibility,quota flexibility,regulation,management,,social,1,0,0,0,1,2,,,,,19,191
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,uncertainties/lack of visibility of agreements,uncertainty,regulation,management,,social,1,0,0,0,1,2,,,,,20,192
individual,NSAC,NA,NSSta01,North_Sea,Industry,Woman,LTMS,Long term management strategy,management,management,,social,1,0,0,0,1,2,,,,,21,194
individual,PELAC,NA,NSSta05,North_Sea,industry,Man,Medium term advice,medium term advice,medium term advice,scientific basis,,social,1,0,0,0,1,2,,,,,22,253
individual,PELAC,NA,NSSta05,North_Sea,industry,Man,fishing net,fishing net,static gears,fisheries,,fisheries,1,0,0,0,1,2,,,,,23,259
individual,PELAC,NA,NSSta06,North_Sea,industry,Man,red mullet entering,new species,commercial fish/shellfish,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,24,270
cloud,NSAC,Which ecological items would you like advice on?,f8ec035b65dbe7e6a9989a01d89ef363dbc1aa29,North_Sea,,,Conservation,conservation,conservation,ecosystem,,social,1,0,0,0,1,2,,,,,25,284
cloud,NSAC,Which social items would you like advice on?,f8ec035b65dbe7e6a9989a01d89ef363dbc1aa29,North_Sea,,,Public cooperation,public consultation,public consultation,wellbeing,,social,0,0,1,0,1,2,,,,,26,287
cloud,NSAC,Which items would you like to know the impact of?,bfd760d9251a2f862ca59198645ca5b929967588,North_Sea,,,Product environment footprint,product environment footprint,product environment footprint,market,,social,0,0,0,1,1,2,,,,,27,294
cloud,NSAC,Which items would you like to know the impact of?,bfd760d9251a2f862ca59198645ca5b929967588,North_Sea,,,MSY ,MSY ,management target,management,,ecological,0,1,0,0,1,2,,,,,28,295
cloud,NSAC,Which items would you like to know the impact of?,bfd760d9251a2f862ca59198645ca5b929967588,North_Sea,,,Sustainability,sustainability,management target,management,,social,0,0,0,0,1,1,,,,,29,296
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,Cumulative effects,cummulative effects,cummulative effects,ecosystem,,both,0,0,0,0,1,1,,,,,30,300
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,Nature restoration: habitats and species,nature restoration,management target,management,,ecological,0,0,1,0,1,2,,,,,31,301
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,Ecological carrying capacity,ecological carrying capacity,fish productivity,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,32,304
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,Monitoring,monitoring,data,scientific basis,,,0,0,0,0,1,1,,,,,33,305
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,"Social: conflicts, opportunities, synergies (double entry)",,,,,social,1,0,0,0,1,2,,,,,#REF!,308
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,"Social: conflicts, opportunities, synergies (double entry)",,,,,social,1,0,0,0,1,2,,,,,#REF!,309
cloud,NSAC,Which ecological items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,Sustainable food transition,sustainability,management target,management,,social,1,0,0,0,1,2,,,,,#REF!,310
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,"conflicts, opportunities, synergies",opportunities,management target,management,,social,1,0,0,0,1,2,,,,,#REF!,317
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,"conflicts, opportunities, synergies",synergies,management target,management,,social,1,0,0,0,1,2,,,,,#REF!,318
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,stakeholder anaylsis,stakeholder analysis,co-management,management,,social,1,0,0,0,1,2,,,,,#REF!,319
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,stakeholder involvement,stakeholder involvement,co-management,management,,social,1,0,0,0,1,2,,,,,#REF!,321
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,public consultation,public consultation,public consultation,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,322
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,ecosystem services and effects on society,societal effects,social effects,wellbeing,,social,1,0,0,0,1,2,,,,,#REF!,325
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,definitions and joint visions,definitions and joint visions,co-management,management,,social,1,0,0,0,1,2,,,,,#REF!,327
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,socio-ecological scenarios,socio-ecological scenarios,models and indicators,scientific basis,,social,1,0,0,0,1,2,,,,,#REF!,328
cloud,NSAC,Which social items would you like advice on?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,innovations and readiness,innovation,innovation,economy,,social,1,0,0,0,1,2,,,,,#REF!,329
cloud,NSAC,Which items would you like to know the impact of?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,impacts on the ecological carrying capacity (ecosystem as a whole),ecological carrying capacity,fish productivity,fish/shellfish,,ecological,0,1,1,0,1,3,,,,,#REF!,334
cloud,NSAC,Which items would you like to know the impact of?,3c02f13bbe12d5c53baa5e29ba077425163b1a09,North_Sea,,,cummulative effects,cummulative effects,cummulative effects,ecosystem,,both,0,0,0,0,1,1,,,,,#REF!,336
cloud,NSAC,Which ecological items would you like advice on?,8c99f355b14a83a5bf04b5857c96e574f1a98f36,North_Sea,industry,Man,access,access,spatial management,spatial management,,social,1,0,0,0,1,2,,,,,#REF!,348
cloud,NSAC,Which social items would you like advice on?,8c99f355b14a83a5bf04b5857c96e574f1a98f36,North_Sea,industry,Man,willingness to invest,willingness to invest,economic viability,economy,,social,1,0,0,0,1,2,,,,,#REF!,352
cloud,NSAC,Which ecological items would you like advice on?,1bb22eb3e633026f02445d6e5ed2995a13b379e1,North_Sea,industry,Man,causes,causes,driver,driver,,,0,0,0,0,1,1,,,,,#REF!,362
cloud,PELAC,Which ecological items would you like advice on?,95e7c067dd21e6402caf98eeddc75b524bbdb929,North_Sea/Western_waters,scientist,Man,new species,new species,commercial fish/shellfish,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,#REF!,373
cloud,PELAC,Which ecological items would you like advice on?,95e7c067dd21e6402caf98eeddc75b524bbdb929,North_Sea/Western_waters,scientist,Man,impacts of dredging,dredging,dredging,fisheries,,social,0,0,0,1,1,2,,,,,#REF!,376
cloud,PELAC,Which ecological items would you like advice on?,95e7c067dd21e6402caf98eeddc75b524bbdb929,North_Sea/Western_waters,scientist,Man,balanced harvesting,balanced harvesting,selective fishing,fisheries,,ecological,0,1,0,0,1,2,,,,,#REF!,378
cloud,PELAC,Which ecological items would you like advice on?,a25759372c3dbbc30c54dc97b7f3fe1e087b5a72,North_Sea,other,Woman,Protection spawning areas,spawning areas,fish habitat,habitats,,ecological,0,1,0,1,1,3,,,,,#REF!,383
cloud,PELAC,Which ecological items would you like advice on?,9283e3edb1da8e9d7ba1bf449d6059af6d86cbb0,North_Sea/Western_waters,NGO,Woman,balanced harvesting,balanced harvesting,selective fishing,fisheries,,ecological,0,1,0,0,1,2,,,,,#REF!,391
cloud,PELAC,Which social items would you like advice on?,95e7c067dd21e6402caf98eeddc75b524bbdb929,North_Sea/Western_waters,scientist,Man,energy consumption,energy consumption,costs,economy,,social,1,0,0,0,1,2,,,,,#REF!,398
cloud,PELAC,Which social items would you like advice on?,a25759372c3dbbc30c54dc97b7f3fe1e087b5a72,North_Sea,other,Woman,Labour standards,labour standards,fishers wellbeing,fishers,,social,1,0,0,0,1,2,,,,,#REF!,399
cloud,PELAC,Which social items would you like advice on?,9283e3edb1da8e9d7ba1bf449d6059af6d86cbb0,North_Sea/Western_waters,NGO,Woman,ecological-transition,ecological transition,management target,management,,social,1,0,0,0,1,2,,,,,#REF!,400
cloud,PELAC,Which social items would you like advice on?,905d71b10d8284d0f9884ae707856c2de4fec2b7,North_Sea/Mediterranean,manager,Man,loss of fishing grounds,loss of fishing grounds,spatial management,spatial management,,fisheries,1,0,0,0,1,2,,,,,#REF!,408
cloud,PELAC,Which items would you like to know the impact of?,905d71b10d8284d0f9884ae707856c2de4fec2b7,North_Sea/Mediterranean,manager,Man,Dredging,dredging,dredging,fisheries,,social,0,0,0,1,1,2,,,,,#REF!,420
cloud,PELAC,Which commercial stocks or species would you like advice on?,7ed1bd0eb8abfab9e539f8a8c3f411945e23fd7d,North_Sea,,,new species,new species,commercial fish/shellfish,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,#REF!,430
cloud,PELAC,Which non-commercial species and habitats would you like know the effect of fishing on? ,a25759372c3dbbc30c54dc97b7f3fe1e087b5a72,North_Sea,other,Woman,Herring spawning grounds,spawning areas,fish habitat,habitats,,ecological,0,1,0,1,1,3,,,,,#REF!,434
cloud,PELAC,Which non-commercial species and habitats would you like know the effect of fishing on? ,a27807f7cf766d11c5ce08862841bd10aa7f5bfa,Western_waters,industry,Woman,Mezo-pelagics,meso-pelagics,commercial fish/shellfish,fish/shellfish,,ecological,0,1,0,0,1,2,,,,,#REF!,440
cloud,PELAC,Which fisheries management measures do you think are relevant in your area?,7ed1bd0eb8abfab9e539f8a8c3f411945e23fd7d,North_Sea,,,NOT species composition rules,NOT species composition rules,regulation,management,,social,1,0,0,0,1,2,,,,,#REF!,453
cloud,PELAC,Which fisheries management measures do you think are relevant in your area?,7ed1bd0eb8abfab9e539f8a8c3f411945e23fd7d,North_Sea,,,NOT minimim mesh size,NOT minimum mesh size,regulation,management,,fisheries,1,0,0,0,1,2,,,,,#REF!,454
cloud,PELAC,Which fisheries management measures do you think are relevant in your area?,7ed1bd0eb8abfab9e539f8a8c3f411945e23fd7d,North_Sea,,,NOT MCRS,NOT MCRS,regulation,management,,social,1,0,0,0,1,2,,,,,#REF!,457
cloud,SWWAC,Which items would you like to know the impact of?,bd50a5423da627db6b9acc53480a0de822170290,Western_waters,Industry,Man,?,,,,NA,NA,0,1,0,0,1,2,,,unclear response,0,#REF!,477
cloud,SWWAC,Which ecological items would you like advice on?,61e6570c1ce8e4e65de83b37f0e418329993e877,Mediterranean/Western_waters,NA,Man,Carrying capacity,carrying capacity,fish productivity,fish/shellfish,NA,ecological,0,1,0,0,1,2,,,ecosystem productivity,0,#REF!,495
cloud,SWWAC,Which fisheries management measures do you think are relevant in your area?,7f011b1b1bc0c5edec4d3d20bbb895bf29738ecd,Western_waters,NGO,Man,Catch limits,catch limits,catch management,management,NA,social,0,0,0,0,1,1,,,catch limits,0,#REF!,496
cloud,NWWAC,Which social items would you like advice on?,87ee616ce83533e32d0c17919c437d3690a88297,Western_waters,NGO,Man,considération sociale des pêcheurs dans la société,dependence on fishing,dependence on fishing,coastal communities,NA,social,1,0,0,0,1,2,,,social status of fishers and fisheries,0,#REF!,532
cloud,NWWAC,Do you have topics you would like us to talk about next time?,f2ea37c32f0eb32a3e6a9ff83c94a6584fce4e3d,NA,NA,NA,Data defficencies,data defficiencies,data,scientific basis,NA,social,1,0,0,0,1,2,,,"science (knowledge, data, methods)",0,#REF!,540
cloud,NWWAC,Which social items would you like advice on?,a318df1b1c42d58f015f6170cbc409d8dc5b8c64,Western_waters,Industry,Man,Develop positive  relationships between stakeholders ,positive relationships between stakeholders ,co-management,management,NA,social,1,0,0,0,1,2,,,"participation (stakeholder collaborations, co-management, etc.)",0,#REF!,544
cloud,SWWAC,Do you have topics you would like us to talk about next time?,f5b2843ef2290a543b1b460bee4145bb4a39f309,NA,NA,NA,Methods to collect data,data collection,data,scientific basis,NA,social,1,1,1,1,1,5,,,"science (knowledge, data, methods)",0,#REF!,545
